timestamp,dist_real_cm,dist_sensor_cm
1771608224.54708,15,15.21
1771608224.57213,15,15.32
1771608224.59719,15,15.35
1771608224.62225,15,15.27
1771608224.64731,15,15.29
1771608224.67240,15,15.26
1771608224.69744,15,15.25
1771608224.72252,15,15.27
1771608224.74757,15,15.31
1771608224.77263,15,15.31
1771608224.79769,15,15.26
1771608224.82275,15,15.25
1771608224.84782,15,15.4
1771608224.87289,15,15.3
1771608224.89794,15,15.32
1771608224.92303,15,15.26
1771608224.94808,15,15.29
1771608224.97314,15,15.27
1771608224.99819,15,15.32
1771608225.02325,15,15.31
1771608225.04831,15,15.27
1771608225.07338,15,15.32
1771608225.09844,15,15.32
1771608225.12352,15,15.3
1771608225.14857,15,15.31
1771608225.17363,15,15.32
1771608225.19870,15,15.33
1771608225.22375,15,15.24
1771608225.24882,15,15.26
1771608225.27391,15,15.29
1771608225.29893,15,15.3
1771608225.32405,15,15.25
1771608225.34912,15,15.28
1771608225.37419,15,15.3
1771608225.39936,15,15.36
1771608225.42436,15,15.23
1771608225.44943,15,15.27
1771608225.47451,15,15.32
1771608225.49957,15,15.23
1771608225.52464,15,15.3
1771608225.54971,15,15.28
1771608225.57477,15,15.31
1771608225.59984,15,15.27
1771608225.62491,15,15.26
1771608225.64998,15,15.28
1771608225.67504,15,15.28
1771608225.70011,15,15.29
1771608225.72517,15,15.27
1771608225.75025,15,15.36
1771608225.77532,15,15.33
1771608225.80039,15,15.27
1771608225.82546,15,15.34
1771608225.85052,15,15.31
1771608225.87559,15,15.31
1771608225.90066,15,15.33
1771608225.92573,15,15.29
1771608225.95080,15,15.35
1771608225.97586,15,15.23
1771608226.00093,15,15.3
1771608226.02599,15,15.28
1771608226.05105,15,15.36
1771608226.07611,15,15.27
1771608226.10117,15,15.3
1771608226.12624,15,15.27
1771608226.15134,15,15.35
1771608226.17640,15,15.27
1771608226.20152,15,15.25
1771608226.22656,15,15.33
1771608226.25166,15,15.22
1771608226.27672,15,15.23
1771608226.30175,15,15.25
1771608226.32681,15,15.29
1771608226.35187,15,15.31
1771608226.37693,15,15.27
1771608226.40200,15,15.36
1771608226.42705,15,15.3
1771608226.45211,15,15.27
1771608226.47717,15,15.31
1771608226.50223,15,15.34
1771608226.52729,15,15.29
1771608226.55236,15,15.33
1771608226.57742,15,15.33
1771608226.60248,15,15.35
1771608226.62753,15,15.31
1771608226.65260,15,15.29
1771608226.67766,15,15.38
1771608226.70272,15,15.27
1771608226.72778,15,15.25
1771608226.75284,15,15.26
1771608226.77790,15,15.27
1771608226.80296,15,15.28
1771608226.82802,15,15.33
1771608226.85309,15,15.31
1771608226.87815,15,15.35
1771608226.90320,15,15.28
1771608226.92827,15,15.26
1771608226.95333,15,15.35
1771608226.97839,15,15.3
1771608227.00345,15,15.24
1771608227.02851,15,15.33
1771608227.05357,15,15.3
1771608227.07863,15,15.3
1771608227.10369,15,15.36
1771608227.12875,15,15.23
1771608227.15382,15,15.3
1771608227.17887,15,15.25
1771608227.20394,15,15.33
1771608227.22900,15,15.31
1771608227.25407,15,15.31
1771608227.27913,15,15.31
1771608227.30419,15,15.33
1771608227.32925,15,15.24
1771608227.35437,15,15.29
1771608227.37943,15,15.26
1771608227.40447,15,15.25
1771608227.42953,15,15.35
1771608227.45458,15,15.26
1771608227.47965,15,15.27
1771608227.50474,15,15.31
1771608227.52980,15,15.25
1771608227.55485,15,15.22
1771608227.57991,15,15.33
1771608227.60497,15,15.29
1771608227.63003,15,15.31
1771608227.65509,15,15.31
1771608227.68015,15,15.32
1771608227.70521,15,15.32
1771608227.73028,15,15.3
1771608227.75534,15,15.31
1771608227.78040,15,15.27
1771608227.80550,15,15.31
1771608227.83057,15,15.31
1771608227.85563,15,15.29
1771608227.88067,15,15.29
1771608227.90573,15,15.33
1771608227.93079,15,15.31
1771608227.95585,15,15.26
1771608227.98092,15,15.31
1771608228.00598,15,15.33
1771608228.03104,15,15.35
1771608228.05610,15,15.32
1771608228.08117,15,15.29
1771608228.10623,15,15.33
1771608228.13129,15,15.27
1771608228.15634,15,15.24
1771608228.18142,15,15.3
1771608228.20651,15,15.24
1771608228.23158,15,15.3
1771608228.25661,15,15.3
1771608228.28172,15,15.29
1771608228.30678,15,15.3
1771608228.33182,15,15.3
1771608228.35688,15,15.33
1771608228.38193,15,15.23
1771608228.40700,15,15.25
1771608228.43206,15,15.24
1771608228.45712,15,15.32
1771608228.48218,15,15.27
1771608228.50725,15,15.31
1771608228.53233,15,15.3
1771608228.55738,15,15.3
1771608228.58243,15,15.26
1771608228.60749,15,15.3
1771608228.63255,15,15.32
1771608228.65762,15,15.24
1771608228.68271,15,15.26
1771608228.70775,15,15.32
1771608228.73281,15,15.29
1771608228.75787,15,15.3
1771608228.78293,15,15.25
1771608228.80799,15,15.31
1771608228.83305,15,15.29
1771608228.85812,15,15.3
1771608228.88318,15,15.25
1771608228.90824,15,15.28
1771608228.93330,15,15.32
1771608228.95836,15,15.37
1771608228.98344,15,15.33
1771608229.00849,15,15.26
1771608229.03355,15,15.25
1771608229.05861,15,15.36
1771608229.08367,15,15.32
1771608229.10873,15,15.26
1771608229.13380,15,15.27
1771608229.15885,15,15.32
1771608229.18393,15,15.24
1771608229.20902,15,15.29
1771608229.23409,15,15.27
1771608229.25916,15,15.26
1771608229.28423,15,15.22
1771608229.30928,15,15.29
1771608229.33436,15,15.23
1771608229.35943,15,15.3
1771608229.38450,15,15.31
1771608229.40957,15,15.3
1771608229.43464,15,15.32
1771608229.45970,15,15.3
1771608229.48477,15,15.24
1771608229.50984,15,15.33
1771608229.53491,15,15.29
1771608229.55997,15,15.3
1771608229.58504,15,15.3
1771608229.61010,15,15.29
1771608229.63517,15,15.24
1771608229.66023,15,15.26
1771608229.68531,15,15.31
1771608229.71038,15,15.33
1771608229.73544,15,15.34
1771608229.76051,15,15.34
1771608229.78568,15,15.27
1771608229.81064,15,15.26
1771608229.83571,15,15.27
1771608229.86077,15,15.29
1771608229.88584,15,15.32
1771608229.91091,15,15.33
1771608229.93597,15,15.24
1771608229.96104,15,15.32
1771608229.98611,15,15.34
1771608230.01117,15,15.29
1771608230.03624,15,15.27
1771608230.06131,15,15.31
1771608230.08637,15,15.25
1771608230.11144,15,15.26
1771608230.13651,15,15.34
1771608230.16157,15,15.28
1771608230.18665,15,15.26
1771608230.21174,15,15.33
1771608230.23680,15,15.27
1771608230.26187,15,15.32
1771608230.28693,15,15.34
1771608230.31256,15,15.29
1771608230.33706,15,15.26
1771608230.36211,15,15.32
1771608230.38717,15,15.28
1771608230.41222,15,15.31
1771608230.43729,15,15.34
1771608230.46235,15,15.29
1771608230.48741,15,15.26
1771608230.51247,15,15.33
1771608230.53755,15,15.28
1771608230.56261,15,15.31
1771608230.58766,15,15.27
1771608230.61274,15,15.25
1771608230.63775,15,15.29
1771608230.66285,15,15.27
1771608230.68791,15,15.29
1771608230.71299,15,15.28
1771608230.73805,15,15.34
1771608230.76312,15,15.33
1771608230.78818,15,15.3
1771608230.81324,15,15.35
1771608230.83829,15,15.34
1771608230.86335,15,15.3
1771608230.88841,15,15.35
1771608230.91347,15,15.29
1771608230.93855,15,15.24
1771608230.96362,15,15.29
1771608230.98868,15,15.29
1771608231.01376,15,15.36
1771608231.03882,15,15.3
1771608231.06389,15,15.27
1771608231.08896,15,15.32
1771608231.11403,15,15.33
1771608231.13909,15,15.28
1771608231.16417,15,15.3
1771608231.18925,15,15.3
1771608231.21428,15,15.28
1771608231.23934,15,15.24
1771608231.26441,15,15.3
1771608231.28947,15,15.3
1771608231.31453,15,15.28
1771608231.33959,15,15.34
1771608231.36466,15,15.26
1771608231.38971,15,15.23
1771608231.41478,15,15.31
1771608231.43983,15,15.34
1771608231.46489,15,15.29
1771608231.48995,15,15.31
1771608231.51502,15,15.3
1771608231.54008,15,15.27
1771608231.56514,15,15.33
1771608231.59020,15,15.25
1771608231.61526,15,15.35
1771608231.64032,15,15.37
1771608231.66538,15,15.32
1771608231.69044,15,15.32
1771608231.71551,15,15.31
1771608231.74057,15,15.24
1771608231.76563,15,15.23
1771608231.79069,15,15.33
1771608231.81575,15,15.29
1771608231.84081,15,15.31
1771608231.86588,15,15.25
1771608231.89094,15,15.25
1771608231.91600,15,15.34
1771608231.94106,15,15.33
1771608231.96612,15,15.3
1771608231.99118,15,15.26
1771608232.01624,15,15.32
1771608232.04130,15,15.32
1771608232.06636,15,15.26
1771608232.09142,15,15.25
1771608232.11648,15,15.28
1771608232.14154,15,15.27
1771608232.16660,15,15.26
1771608232.19174,15,15.34
1771608232.21675,15,15.24
1771608232.24181,15,15.28
1771608232.26688,15,15.35
1771608232.29195,15,15.25
1771608232.31908,15,15.28
1771608232.34415,15,15.26
1771608232.36920,15,15.27
1771608232.39425,15,15.25
1771608232.41932,15,15.31
1771608232.44437,15,15.28
1771608232.46942,15,15.25
1771608232.49448,15,15.24
1771608232.51955,15,15.31
1771608232.54461,15,15.27
1771608232.56968,15,15.3
1771608232.59475,15,15.32
1771608232.61981,15,15.3
1771608232.64486,15,15.28
1771608232.66992,15,15.34
1771608232.69499,15,15.23
1771608232.72003,15,15.28
1771608232.74510,15,15.31
1771608232.77016,15,15.3
1771608232.79522,15,15.3
1771608232.82028,15,15.25
1771608232.84534,15,15.27
1771608232.87041,15,15.25
1771608232.89547,15,15.34
1771608232.92052,15,15.34
1771608232.94559,15,15.29
1771608232.97064,15,15.31
1771608232.99569,15,15.27
1771608233.02075,15,15.29
1771608233.04582,15,15.34
1771608233.07087,15,15.35
1771608233.09593,15,15.29
1771608233.12099,15,15.3
1771608233.14605,15,15.27
1771608233.17110,15,15.22
1771608233.19617,15,15.3
1771608233.22122,15,15.28
1771608233.24631,15,15.27
1771608233.27136,15,15.28
1771608233.29644,15,15.34
1771608233.32153,15,15.35
1771608233.34660,15,15.32
1771608233.37166,15,15.27
1771608233.39674,15,15.1
1771608233.42178,15,15.28
1771608233.44686,15,15.27
1771608233.47191,15,15.27
1771608233.49696,15,15.26
1771608233.52207,15,15.28
1771608233.54712,15,15.23
1771608233.57217,15,15.23
1771608233.59724,15,15.3
1771608233.62231,15,15.33
1771608233.64738,15,15.35
1771608233.67246,15,15.29
1771608233.69751,15,15.3
1771608233.72257,15,15.37
1771608233.74765,15,15.25
1771608233.77272,15,15.29
1771608233.79778,15,15.3
1771608233.82283,15,15.33
1771608233.84790,15,15.25
1771608233.87297,15,15.3
1771608233.89804,15,15.32
1771608233.92311,15,11.6
1771608233.94816,15,15.23
1771608233.97322,15,15.22
1771608233.99828,15,15.31
1771608234.02334,15,15.32
1771608234.04842,15,15.27
1771608234.07347,15,15.23
1771608234.09853,15,15.26
1771608234.12360,15,12.03
1771608234.14866,15,15.3
1771608234.17373,15,15.29
1771608234.19881,15,15.31
1771608234.22386,15,15.3
1771608234.24891,15,15.32
1771608234.27399,15,15.28
1771608234.29906,15,15.26
1771608234.32411,15,15.22
1771608234.34922,15,15.24
1771608234.37427,15,15.26
1771608234.39932,15,15.28
1771608234.42438,15,15.24
1771608234.44943,15,15.3
1771608234.47449,15,15.35
1771608234.49956,15,15.25
1771608234.52462,15,15.37
1771608234.54967,15,15.3
1771608234.57473,15,15.27
1771608234.59979,15,15.25
1771608234.62486,15,15.34
1771608234.64994,15,15.31
1771608234.67501,15,15.3
1771608234.70007,15,15.26
1771608234.72511,15,15.24
1771608234.75017,15,15.32
1771608234.77523,15,15.27
1771608234.80030,15,15.27
1771608234.82535,15,15.28
1771608234.85043,15,15.26
1771608234.87548,15,15.33
1771608234.90056,15,15.32
1771608234.92560,15,15.3
1771608234.95067,15,15.29
1771608234.97614,15,15.29
1771608235.00120,15,15.31
1771608235.02626,15,15.32
1771608235.05131,15,15.3
1771608235.07639,15,15.3
1771608235.10145,15,15.29
1771608235.12650,15,15.3
1771608235.15155,15,15.31
1771608235.17663,15,15.27
1771608235.20166,15,15.27
1771608235.22675,15,15.33
1771608235.25182,15,15.27
1771608235.27689,15,15.26
1771608235.30194,15,15.22
1771608235.32700,15,15.25
1771608235.35207,15,15.29
1771608235.37712,15,15.22
1771608235.40220,15,15.31
1771608235.42725,15,15.29
1771608235.45230,15,15.27
1771608235.47736,15,15.29
1771608235.50242,15,15.29
1771608235.52748,15,15.3
1771608235.55255,15,15.32
1771608235.57760,15,15.28
1771608235.60266,15,15.28
1771608235.62771,15,15.25
1771608235.65279,15,15.26
1771608235.67784,15,15.25
1771608235.70291,15,15.22
1771608235.72797,15,15.35
1771608235.75302,15,15.3
1771608235.77807,15,15.29
1771608235.80313,15,15.24
1771608235.82819,15,15.35
1771608235.85325,15,15.25
1771608235.87831,15,15.29
1771608235.90337,15,15.32
1771608235.92843,15,15.36
1771608235.95349,15,15.33
1771608235.97854,15,15.3
1771608236.00360,15,15.25
1771608236.02866,15,15.28
1771608236.05372,15,15.31
1771608236.07878,15,15.28
1771608236.10384,15,15.25
1771608236.12891,15,15.28
1771608236.15397,15,15.24
1771608236.17904,15,15.26
1771608236.20410,15,15.33
1771608236.22916,15,15.33
1771608236.25422,15,15.28
1771608236.27930,15,15.24
1771608236.30435,15,15.3
1771608236.32942,15,15.34
1771608236.35450,15,15.28
1771608236.38002,15,15.33
1771608236.40505,15,15.29
1771608236.43011,15,15.27
1771608236.45518,15,15.26
1771608236.48023,15,15.29
1771608236.50529,15,15.31
1771608236.53035,15,15.29
1771608236.55541,15,15.35
1771608236.58047,15,15.27
1771608236.60553,15,15.26
1771608236.63059,15,15.28
1771608236.65567,15,15.24
1771608236.68072,15,15.32
1771608236.70580,15,15.27
1771608236.73084,15,15.24
1771608236.75590,15,15.28
1771608236.78096,15,15.3
1771608236.80602,15,15.31
1771608236.83108,15,15.25
1771608236.85614,15,15.29
1771608236.88120,15,15.33
1771608236.90626,15,15.26
1771608236.93132,15,15.27
1771608236.95640,15,15.28
1771608236.98146,15,15.27
1771608237.00651,15,15.3
1771608237.03159,15,15.29
1771608237.05664,15,15.32
1771608237.08170,15,15.24
1771608237.10676,15,15.28
1771608237.13182,15,15.3
1771608237.15688,15,15.31
1771608237.18195,15,15.3
1771608237.20701,15,15.28
1771608237.23206,15,15.23
1771608237.25707,15,15.29
1771608237.28221,15,15.37
1771608237.30726,15,15.32
1771608237.33231,15,15.26
1771608237.35738,15,15.31
1771608237.38244,15,15.31
1771608237.40750,15,15.36
1771608237.43256,15,15.29
1771608237.45762,15,15.3
1771608237.48268,15,15.33
1771608237.50774,15,15.31
1771608237.53280,15,15.27
1771608237.55786,15,15.32
1771608237.58292,15,15.29
1771608237.60798,15,15.31
1771608237.63304,15,15.23
1771608237.65812,15,15.26
1771608237.68317,15,15.27
1771608237.70823,15,15.24
1771608237.73329,15,15.25
1771608237.75835,15,15.32
1771608237.78341,15,15.27
1771608237.80847,15,15.33
1771608237.83353,15,15.28
1771608237.85859,15,15.25
1771608237.88367,15,15.25
1771608237.90872,15,15.2
1771608237.93380,15,15.31
1771608237.95885,15,15.3
1771608237.98393,15,15.28
1771608238.00898,15,15.29
1771608238.03404,15,15.36
1771608238.05910,15,15.32
1771608238.08415,15,15.26
1771608238.10921,15,15.26
1771608238.13431,15,15.27
1771608238.15935,15,15.27
1771608238.18442,15,15.24
1771608238.20947,15,15.24
1771608238.23453,15,15.33
1771608238.25959,15,15.25
1771608238.28482,15,15.24
1771608238.30988,15,15.32
1771608238.33494,15,15.31
1771608238.35999,15,15.25
1771608238.38506,15,15.29
1771608238.41016,15,15.27
1771608238.43522,15,15.3
1771608238.46026,15,15.28
1771608238.48532,15,15.25
1771608238.51038,15,15.3
1771608238.53548,15,15.31
1771608238.56055,15,15.31
1771608238.58559,15,15.31
1771608238.61065,15,15.32
1771608238.63571,15,15.26
1771608238.66077,15,15.31
1771608238.68583,15,15.24
1771608238.71092,15,15.22
1771608238.73597,15,15.29
1771608238.76103,15,15.28
1771608238.78608,15,15.28
1771608238.81115,15,15.34
1771608238.83623,15,15.33
1771608238.86130,15,15.24
1771608238.88636,15,15.23
1771608238.91149,15,15.31
1771608238.93655,15,15.3
1771608238.96160,15,15.25
1771608238.98667,15,15.27
1771608239.01175,15,15.29
1771608239.03680,15,15.3
1771608239.06186,15,15.32
1771608239.08692,15,15.27
1771608239.11198,15,15.27
1771608239.13704,15,15.32
1771608239.16213,15,15.29
1771608239.18719,15,15.33
1771608239.21224,15,15.25
1771608239.23731,15,15.29
1771608239.26238,15,15.3
1771608239.28743,15,15.28
1771608239.31251,15,15.27
1771608239.33757,15,15.32
1771608239.36263,15,15.31
1771608239.38769,15,15.29
1771608239.41275,15,15.27
1771608239.43781,15,15.33
1771608239.46289,15,15.27
1771608239.48794,15,15.35
1771608239.51299,15,15.24
1771608239.53806,15,15.27
1771608239.56312,15,15.29
1771608239.58818,15,15.26
1771608239.61326,15,15.26
1771608239.63831,15,15.36
1771608239.66337,15,15.35
1771608239.68843,15,15.31
1771608239.71349,15,15.29
1771608239.73855,15,15.25
1771608239.76363,15,15.32
1771608239.78868,15,15.3
1771608239.81374,15,15.29
1771608239.83881,15,15.32
1771608239.86387,15,15.3
1771608239.88893,15,15.3
1771608239.91401,15,15.33
1771608239.93906,15,15.26
1771608239.96412,15,15.29
1771608239.98918,15,15.23
1771608240.01424,15,15.29
1771608240.03930,15,15.32
1771608240.06438,15,15.32
1771608240.08943,15,15.27
1771608240.11449,15,15.34
1771608240.13955,15,15.32
1771608240.16461,15,15.23
1771608240.18971,15,15.29
1771608240.21477,15,15.34
1771608240.23982,15,15.26
1771608240.26489,15,15.3
1771608240.28994,15,15.29
1771608240.31500,15,15.25
1771608240.34008,15,15.33
1771608240.36515,15,15.3
1771608240.39021,15,15.31
1771608240.41528,15,15.27
1771608240.44036,15,15.3
1771608240.46540,15,15.3
1771608240.49045,15,15.27
1771608240.51553,15,15.32
1771608240.54058,15,15.28
1771608240.56564,15,15.27
1771608240.59070,15,15.33
1771608240.61575,15,15.25
1771608240.64081,15,15.25
1771608240.66590,15,15.22
1771608240.69095,15,15.28
1771608240.71601,15,15.32
1771608240.74107,15,15.28
1771608240.76613,15,15.27
1771608240.79119,15,15.32
1771608240.81627,15,15.37
1771608240.84134,15,15.26
1771608240.86639,15,15.29
1771608240.89146,15,15.32
1771608240.91651,15,15.33
1771608240.94157,15,15.33
1771608240.96664,15,15.29
1771608240.99170,15,15.33
1771608241.01676,15,15.32
1771608241.04181,15,15.33
1771608241.06688,15,15.31
1771608241.09193,15,15.22
1771608241.11701,15,15.28
1771608241.14206,15,15.3
1771608241.16712,15,15.3
1771608241.19220,15,15.33
1771608241.21725,15,15.29
1771608241.24235,15,15.29
1771608241.26743,15,15.3
1771608241.29248,15,15.27
1771608241.31755,15,15.34
1771608241.34262,15,15.3
1771608241.36769,15,15.37
1771608241.39275,15,15.31
1771608241.41782,15,15.29
1771608241.44286,15,15.31
1771608241.46792,15,15.3
1771608241.49298,15,15.33
1771608241.51804,15,15.31
1771608241.54309,15,15.29
1771608241.56818,15,15.27
1771608241.59323,15,15.31
1771608241.61829,15,15.31
1771608241.64335,15,15.32
1771608241.66841,15,15.32
1771608241.69347,15,15.36
1771608241.71855,15,15.29
1771608241.74360,15,15.28
1771608241.76866,15,15.32
1771608241.79372,15,15.25
1771608241.81878,15,15.31
1771608241.84385,15,15.23
1771608241.86893,15,15.25
1771608241.89399,15,15.31
1771608241.91904,15,15.36
1771608241.94410,15,15.32
1771608241.96916,15,15.24
1771608241.99422,15,15.29
1771608242.01930,15,15.28
1771608242.04435,15,15.25
1771608242.06941,15,15.26
1771608242.09446,15,15.25
1771608242.11952,15,15.31
1771608242.14458,15,15.33
1771608242.16967,15,15.3
1771608242.19472,15,15.3
1771608242.21978,15,15.24
1771608242.24483,15,15.33
1771608242.26989,15,15.25
1771608242.29496,15,15.3
1771608242.32004,15,15.22
1771608242.34510,15,15.25
1771608242.37016,15,15.35
1771608242.39523,15,15.29
1771608242.42028,15,15.33
1771608242.44533,15,15.31
1771608242.47040,15,15.32
1771608242.49544,15,15.31
1771608242.52049,15,15.29
1771608242.54555,15,15.33
1771608242.57061,15,15.3
1771608242.59567,15,15.32
1771608242.62076,15,15.29
1771608242.64581,15,15.25
1771608242.67086,15,15.3
1771608242.69592,15,15.32
1771608242.72099,15,15.31
1771608242.74605,15,15.24
1771608242.77114,15,15.31
1771608242.79618,15,15.24
1771608242.82125,15,15.35
1771608242.84632,15,15.33
1771608242.87138,15,15.35
1771608242.89645,15,15.35
1771608242.92153,15,15.3
1771608242.94657,15,15.33
1771608242.97163,15,15.31
1771608242.99669,15,15.28
1771608243.02175,15,15.27
1771608243.04681,15,15.25
1771608243.07190,15,15.3
1771608243.09695,15,15.3
1771608243.12200,15,15.26
1771608243.14706,15,15.32
1771608243.17213,15,15.36
1771608243.19719,15,15.27
1771608243.22228,15,15.32
1771608243.24738,15,15.25
1771608243.27243,15,15.28
1771608243.29749,15,15.3
1771608243.32255,15,15.26
1771608243.34763,15,15.26
1771608243.37269,15,15.29
1771608243.39776,15,15.29
1771608243.42281,15,15.29
1771608243.44786,15,15.3
1771608243.47292,15,15.29
1771608243.49798,15,15.34
1771608243.52305,15,15.3
1771608243.54811,15,15.31
1771608243.57316,15,15.32
1771608243.59822,15,15.29
1771608243.62327,15,15.25
1771608243.64834,15,15.37
1771608243.67341,15,15.37
1771608243.69846,15,15.3
1771608243.72352,15,15.31
1771608243.74857,15,15.31
1771608243.77363,15,15.27
1771608243.79869,15,15.33
1771608243.82375,15,15.24
1771608243.84881,15,15.23
1771608243.87388,15,13.59
1771608243.89892,15,15.26
1771608243.92400,15,15.3
1771608243.94906,15,15.27
1771608243.97412,15,15.31
1771608243.99918,15,15.3
1771608244.02424,15,15.22
1771608244.04930,15,15.31
1771608244.07436,15,15.3
1771608244.09942,15,15.28
1771608244.12449,15,15.34
1771608244.14954,15,15.31
1771608244.17461,15,15.32
1771608244.19964,15,15.29
1771608244.22473,15,15.32
1771608244.24979,15,15.33
1771608244.27486,15,15.29
1771608244.29992,15,15.29
1771608244.32498,15,15.3
1771608244.35004,15,15.34
1771608244.37510,15,15.3
1771608244.40017,15,15.3
1771608244.42523,15,15.31
1771608244.45029,15,15.34
1771608244.47538,15,15.33
1771608244.50045,15,15.32
1771608244.52550,15,15.34
1771608244.55055,15,15.27
1771608244.57562,15,15.31
1771608244.60067,15,15.31
1771608244.62573,15,15.32
1771608244.65080,15,15.34
1771608244.67586,15,15.3
1771608244.70092,15,15.3
1771608244.72598,15,15.28
1771608244.75103,15,15.26
1771608244.77610,15,15.3
1771608244.80115,15,15.3
1771608244.82621,15,15.36
1771608244.85131,15,15.31
1771608244.87636,15,15.24
1771608244.90143,15,15.27
1771608244.92649,15,15.33
1771608244.95155,15,15.36
1771608244.97660,15,15.3
1771608245.00166,15,15.3
1771608245.02672,15,15.3
1771608245.05179,15,15.31
1771608245.07685,15,15.26
1771608245.10191,15,15.31
1771608245.12698,15,15.33
1771608245.15204,15,15.34
1771608245.17709,15,15.32
1771608245.20217,15,15.34
1771608245.22722,15,15.28
1771608245.25228,15,15.25
1771608245.27734,15,15.24
1771608245.30240,15,15.26
1771608245.32746,15,15.25
1771608245.35252,15,15.3
1771608245.37760,15,15.29
1771608245.40265,15,15.26
1771608245.42771,15,15.3
1771608245.45277,15,15.33
1771608245.47783,15,15.35
1771608245.50289,15,15.29
1771608245.52795,15,15.37
1771608245.55301,15,15.29
1771608245.57807,15,15.27
1771608245.60313,15,15.25
1771608245.62820,15,15.3
1771608245.65326,15,15.28
1771608245.67832,15,15.23
1771608245.70338,15,15.24
1771608245.72844,15,15.25
1771608245.75350,15,15.29
1771608245.77857,15,15.3
1771608245.80363,15,15.34
1771608245.82869,15,15.33
1771608245.85375,15,15.29
1771608245.87883,15,15.26
1771608245.90388,15,15.32
1771608245.92894,15,15.35
1771608245.95400,15,15.27
1771608245.97906,15,15.26
1771608246.00412,15,15.34
1771608246.02918,15,15.35
1771608246.05428,15,15.32
1771608246.07935,15,15.29
1771608246.10439,15,15.27
1771608246.12945,15,15.32
1771608246.15451,15,15.23
1771608246.17957,15,15.29
1771608246.20463,15,15.27
1771608246.22969,15,15.26
1771608246.25477,15,15.28
1771608246.27982,15,15.36
1771608246.30488,15,15.3
1771608246.32997,15,15.37
1771608246.35502,15,15.34
1771608246.38008,15,15.35
1771608246.40514,15,15.33
1771608246.43020,15,15.32
1771608246.45526,15,15.31
1771608246.48032,15,15.28
1771608246.50543,15,15.29
1771608246.53046,15,15.28
1771608246.55552,15,15.31
1771608246.58058,15,15.3
1771608246.60564,15,15.33
1771608246.63070,15,15.33
1771608246.65578,15,15.35
1771608246.68083,15,15.31
1771608246.70590,15,15.33
1771608246.73096,15,15.36
1771608246.75601,15,15.25
1771608246.78107,15,15.32
1771608246.80613,15,15.25
1771608246.83120,15,15.32
1771608246.85625,15,15.27
1771608246.88133,15,15.29
1771608246.90638,15,15.25
1771608246.93144,15,15.31
1771608246.95650,15,15.25
1771608246.98195,15,15.31
1771608247.00703,15,15.27
1771608247.03208,15,15.34
1771608247.05714,15,15.3
1771608247.08220,15,15.36
1771608247.10725,15,15.31
1771608247.13231,15,15.29
1771608247.15737,15,15.32
1771608247.18246,15,15.34
1771608247.20752,15,15.31
1771608247.23257,15,15.29
1771608247.25762,15,15.25
1771608247.28268,15,15.3
1771608247.30775,15,15.3
1771608247.33280,15,15.31
1771608247.35790,15,15.34
1771608247.38297,15,15.32
1771608247.40804,15,15.27
1771608247.43308,15,15.25
1771608247.45813,15,15.27
1771608247.48319,15,15.32
1771608247.50825,15,15.28
1771608247.53331,15,15.35
1771608247.55836,15,15.26
1771608247.58348,15,15.29
1771608247.60854,15,15.35
1771608247.63361,15,15.31
1771608247.65867,15,15.27
1771608247.68371,15,15.27
1771608247.70878,15,15.32
1771608247.73383,15,15.26
1771608247.75889,15,15.27
1771608247.78395,15,15.24
1771608247.80901,15,15.34
1771608247.83407,15,15.33
1771608247.85912,15,15.24
1771608247.88418,15,15.31
1771608247.90925,15,15.26
1771608247.93434,15,15.36
1771608247.95940,15,15.3
1771608247.98444,15,15.25
1771608248.00951,15,15.28
1771608248.03457,15,15.3
1771608248.05962,15,15.29
1771608248.08468,15,15.27
1771608248.10974,15,15.31
1771608248.13480,15,15.22
1771608248.15986,15,15.27
1771608248.18501,15,15.32
1771608248.21010,15,15.22
1771608248.23530,15,17.26
1771608248.26025,15,15.36
1771608248.28531,15,15.26
1771608248.31038,15,15.26
1771608248.33545,15,15.34
1771608248.36050,15,15.26
1771608248.38556,15,15.24
1771608248.41061,15,15.29
1771608248.43567,15,15.31
1771608248.46074,15,15.27
1771608248.48579,15,15.28
1771608248.51085,15,15.3
1771608248.53596,15,15.29
1771608248.56102,15,15.29
1771608248.58608,15,15.33
1771608248.61115,15,15.29
1771608248.63621,15,15.28
1771608248.66127,15,15.25
1771608248.68634,15,15.28
1771608248.71141,15,15.3
1771608248.73649,15,15.24
1771608248.76155,15,15.32
1771608248.78662,15,15.34
1771608248.81167,15,15.26
1771608248.83674,15,15.28
1771608248.86179,15,15.35
1771608248.88684,15,15.32
1771608248.91192,15,15.35
1771608248.93700,15,15.33
1771608248.96205,15,15.27
1771608248.98712,15,15.27
1771608249.01217,15,15.27
1771608249.03723,15,15.3
1771608249.06230,15,15.31
1771608249.08735,15,15.26
1771608249.11241,15,15.36
1771608249.13746,15,15.25
1771608249.16253,15,15.35
1771608249.18761,15,15.25
1771608249.21267,15,15.26
1771608249.23772,15,15.35
1771608249.26277,15,15.34
1771608249.28783,15,15.3
1771608249.31289,15,15.31
1771608249.33796,15,15.33
1771608249.36304,15,15.32
1771608249.38809,15,15.28
1771608249.41316,15,15.25
1771608249.43821,15,15.27
1771608249.46327,15,15.33
1771608249.48833,15,15.32
1771608249.51341,15,15.31
1771608249.53847,15,15.31
